id,entity_type,entity_id,language_code,field_name,content,is_primary,created_at,updated_at
33a69b6e-7d9e-4b2d-8668-c7f6a7f044f2,required_documents,RD-00491,fr,document_name,"Certificat de navigabilité, Manuel d'exploitation, Certification masse et centrage à jour",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
f1313ee5-11f1-44b7-998c-c765221cf74d,required_documents,RD-00492,en,document_name,"Airworthiness certificate, Operations manual, Updated weight and balance certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
ac0a3586-6983-4e0f-a6e3-8d0581b243c6,required_documents,RD-00494,fr,document_name,"Certificat de navigabilité spécial, Manuel d'exploitation étendu, Certification masse et centrage renforcée",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
5c40124b-09ae-416f-be7c-189112a44953,required_documents,RD-00495,en,document_name,"Special airworthiness certificate, Extended operations manual, Enhanced weight and balance certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
1c5b2c85-8882-45a7-a22d-b85ad8a312c3,required_documents,RD-00497,fr,document_name,"Certificat de navigabilité standard, Manuel d'exploitation de base, Certification masse et centrage",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
5d988e0e-1842-4420-995a-7f922b91fae0,required_documents,RD-00498,en,document_name,"Standard airworthiness certificate, Basic operations manual, Weight and balance certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
0cef7956-ba5e-4d47-93b7-ba111a5497f5,required_documents,RD-00500,fr,document_name,"Certificat de navigabilité intermédiaire, Manuel d'exploitation complet, Certification masse et centrage détaillée",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
d56b7aab-03df-4fc1-9174-0792b989b127,required_documents,RD-00501,en,document_name,"Intermediate airworthiness certificate, Complete operations manual, Detailed weight and balance certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3ba57bb9-fa9f-46b9-a8d8-741aff2af0ee,required_documents,RD-00503,fr,document_name,"Certificat de navigabilité avancé, Manuel d'exploitation étendu, Certification masse et centrage complète",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
8b0814e2-6f85-4c31-8c86-f09cb288af5b,required_documents,RD-00504,en,document_name,"Advanced airworthiness certificate, Extensive operations manual, Complete weight and balance certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
cedde5e6-0f9c-453e-a83f-7c46d1b77a89,required_documents,RD-00506,fr,document_name,"Registre du commerce, licence d'activité commerciale, attestation fiscale",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
2a6d36c5-5165-4b45-9bf1-bbc67b4dabd5,required_documents,RD-00507,en,document_name,"Commercial registry, business license, tax certificate",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
f5a1c7ee-482b-48d7-b237-3baa246cfce1,required_documents,RD-00509,fr,document_name,"Licence municipale, registre commercial, certificat de sécurité",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
8f9b271c-2750-4a7d-a127-b891a0f9db56,required_documents,RD-00510,en,document_name,"Municipal license, commercial registry, safety certificate",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
fdffb9fa-3290-431f-8c96-5565c96a2654,required_documents,RD-00512,fr,document_name,"Pièce d'identité, certificat de résidence, autorisation municipale",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
c9e5e8c7-44e1-4ca1-8c38-5d3b3e7ccb51,required_documents,RD-00513,en,document_name,"ID document, residence certificate, municipal permit",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
4335b953-6101-4d75-82c4-7074a4bcc673,required_documents,RD-00515,fr,document_name,"Registre du commerce, attestation bancaire, déclaration d'activités commerciales",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a453c192-af76-4c18-a612-ec37891259ea,required_documents,RD-00516,en,document_name,"Commercial registry, bank certification, commercial activities declaration",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
e2e5bb05-ec5e-4242-898a-111f8845bb8b,required_documents,RD-00518,fr,document_name,"Formulaire d'enregistrement des prix, justification des coûts",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
d7e9db18-a9cb-454a-82f4-abb3f173f1c7,required_documents,RD-00519,en,document_name,"Price registration form, cost justification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
de83ea7e-aa4f-4ac8-8194-16c46094fffd,required_documents,RD-00521,fr,document_name,"Facture commerciale, liste de colisage, certificat d'origine",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
025eb8f4-04f7-4da0-aa8f-13d125426594,required_documents,RD-00522,en,document_name,"Commercial invoice, packing list, certificate of origin",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
7eff81c0-0aca-44e1-a5d1-46f21e18f848,required_documents,RD-00524,fr,document_name,"Certificat sanitaire, certificat vétérinaire, licence de manipulation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
507f95ab-de36-49fc-910d-a51b1ed76524,required_documents,RD-00525,en,document_name,"Health certificate, veterinary certificate, handling license",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3f06d015-b845-4440-bfc9-ef7849b1c3f5,required_documents,RD-00527,fr,document_name,"Certificat d'authenticité, évaluation artistique, permis culturel",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
600511c7-95a9-42ce-99b6-21754e8cab77,required_documents,RD-00528,en,document_name,"Certificate of authenticity, artistic valuation, cultural permit",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a2d13422-2839-4668-8f12-c117977c9e88,required_documents,RD-00530,fr,document_name,"Demande de changement, documentation actuelle, justification du changement",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
04b259ba-8c42-4cab-8c32-4b3a316bb6ac,required_documents,RD-00531,en,document_name,"Change request, current documentation, change justification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
b0a9cce1-959a-4924-a3ed-bcbacea9e5df,required_documents,RD-00533,fr,document_name,"Acte de modification, registre du commerce actualisé, certification fiscale",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
eef8db18-c917-4df7-9305-9bb4ec8a08a5,required_documents,RD-00534,en,document_name,"Modification deed, updated commercial registry, tax certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
452a299a-41a9-431e-bdf2-c96b937ec7f4,required_documents,RD-00536,fr,document_name,"Demande de changement, licence actuelle, justification du changement",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
8828e90b-a897-4998-b36f-46ffec0fc5a2,required_documents,RD-00537,en,document_name,"Change request, current license, change justification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
5e2ad375-287b-4516-bc6c-23b3343a768a,required_documents,RD-00539,fr,document_name,"Références professionnelles, plan d'activité, documents d'identité",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
cdbc9bbd-8c0c-4673-a35a-31975d7ad1eb,required_documents,RD-00540,en,document_name,"Professional credentials, activity plan, identity documentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
d1f8cd3a-7219-4ca9-959a-2df9df9964c7,required_documents,RD-00542,fr,document_name,"Documents de transport, déclaration douanière, certificat d'origine",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
67b0b0cc-a81c-423e-88ac-b88f3aee4e07,required_documents,RD-00543,en,document_name,"Transport documents, customs declaration, certificate of origin",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
25614a9f-0d3f-4ea5-9375-105ad7f66471,required_documents,RD-00545,fr,document_name,"Procès-verbal de saisie, rapport d'évaluation, documentation légale",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
43cf8de8-8c5d-4421-bca9-1cdd4c41ac13,required_documents,RD-00546,en,document_name,"Seizure report, valuation report, legal documentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
c1c60c7d-13e1-47dc-8452-9bc78618d4f6,required_documents,RD-00548,fr,document_name,"Plan d'affaires, états financiers, certificats de conformité légale",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
d6f73ba1-de72-418a-beed-bdb8d199312b,required_documents,RD-00549,en,document_name,"Business plan, financial statements, legal compliance certificates",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
af37a210-455e-47af-8f4f-1406c9fa9fbf,required_documents,RD-00551,fr,document_name,"Demande temporaire, justification du délai, documentation de base",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3e2c3a2b-d865-449c-8d09-5be29d603266,required_documents,RD-00552,en,document_name,"Temporary application, term justification, basic documentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
17665322-c542-4caf-af49-79d938d19fdb,required_documents,RD-00554,fr,document_name,"Documentation spécialisée, certifications spécifiques, plan détaillé",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
de646646-5f06-4ac1-b2dc-d52c340ab715,required_documents,RD-00555,en,document_name,"Specialized documentation, specific certifications, detailed plan",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
ad067c75-74b3-4a67-af67-4215dc3e7318,required_documents,RD-00557,fr,document_name,"Plan de distribution, certificats de qualité, licences de produit",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
002a50e3-41b3-4e86-b5e8-cb09abac9f19,required_documents,RD-00558,en,document_name,"Distribution plan, quality certificates, product licenses",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
dab19adb-ed8f-4bfc-94aa-47cc468e127e,required_documents,RD-00560,fr,document_name,"Certificat forestier, permis d'abattage, documentation environnementale",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
08d80d71-a241-4ce3-9df4-0040f4cac536,required_documents,RD-00561,en,document_name,"Forest certificate, logging permit, environmental documentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3848ce6d-8758-42ed-a1cd-f5603f7a9a03,required_documents,RD-00563,fr,document_name,"Certificat de transformation, licence industrielle, documentation environnementale",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
448dc7ec-3114-458e-b960-7f905f0fa532,required_documents,RD-00564,en,document_name,"Processing certificate, industrial license, environmental documentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
ef1d0046-c742-4564-b15e-4bbf3c590a18,required_documents,RD-00566,fr,document_name,"Formulaire commercial, données entreprise, registre d'activité",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
bdfafa4d-6482-44ff-b9e4-3dda9fca8c88,required_documents,RD-00567,en,document_name,"Commercial form, company data, activity registration",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
c554119b-b9c9-4bf0-931a-4f131f4ceed7,required_documents,RD-00569,fr,document_name,"Identification commerciale, historique activité, documents entreprise",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
aab114de-17d9-47e7-a986-d988bd265ea6,required_documents,RD-00570,en,document_name,"Commercial identification, activity history, company documents",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
bd07cc1a-0736-486e-9587-a189e9e31fe3,required_documents,RD-00572,fr,document_name,"Licence commerciale, inspection locale, documents constitutifs",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
6b08fdbc-f98f-4d42-baa9-4ab2398cf84f,required_documents,RD-00573,en,document_name,"Commercial license, local inspection, constitutive documents",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3833be1a-3782-45c4-a7e1-2c85d6f8c8c0,required_documents,RD-00575,fr,document_name,"Demande de recherche, identification documents, justification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a49f3c2e-a60f-46d2-9a05-10e0fad68ae8,required_documents,RD-00576,en,document_name,"Search request, document identification, justification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
364ce70b-feb6-4b24-ad82-117e08a2d9d2,required_documents,RD-00578,fr,document_name,"Acte dissolution, bilan final, certificats fiscaux",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
4f152c56-ead3-43ad-a682-8cacaf5c1e12,required_documents,RD-00579,en,document_name,"Dissolution deed, final balance, tax certificates",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
1cadd6e4-2aa0-4838-864a-a67ff5a147c2,required_documents,RD-00581,fr,document_name,"Liste marchandises, justification temporaire, garantie retour",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
4df049a9-86b9-4db3-87fe-18d9dea1b072,required_documents,RD-00582,en,document_name,"Goods list, temporary justification, return guarantee",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
ab7d3b9c-a8ba-4fdf-966f-96f93961a25d,required_documents,RD-00584,fr,document_name,"Déclaration valeur CAF, documents importation, certificat origine",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
bf94c492-2983-40f2-9ca7-e7222d24a88c,required_documents,RD-00585,en,document_name,"CIF value declaration, import documents, origin certificate",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
7539bc72-3a98-45ab-884c-9390b970261e,required_documents,RD-00587,fr,document_name,"Facture commerciale, documents techniques, certificats d'authenticité",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
29278e34-aa77-4150-ac61-cc10720f2ea9,required_documents,RD-00588,en,document_name,"Commercial invoice, technical documents, authenticity certificates",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
9dd9a76c-d825-4c4a-8f6a-5ac90614fa75,required_documents,RD-00590,fr,document_name,"Facture pro forma, liste de colisage, certificats d'origine",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
846d7134-2f2a-4dc5-ad7f-4c484d90e6e0,required_documents,RD-00591,en,document_name,"Pro forma invoice, packing list, certificates of origin",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
060aa0a2-b9ed-4f26-9ebc-6f9954a9014d,required_documents,RD-00593,fr,document_name,"Facture originale, documents commerciaux, certification consulaire",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
8a9bd447-0ee7-4621-a3f3-06eff8e997f3,required_documents,RD-00594,en,document_name,"Original invoice, commercial documents, consular certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
9575b5c3-2e52-4b78-bf6b-26a9d58933bb,required_documents,RD-00596,fr,document_name,"Facture commerciale, déclaration justificative, documentation supplémentaire",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
1f55990a-8575-45c8-bf34-1b9947892032,required_documents,RD-00597,en,document_name,"Commercial invoice, justification statement, additional documentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a0f63f28-ffa1-4272-9b9a-de394b025e4f,required_documents,RD-00599,fr,document_name,"Facture originale, explication non-visa, documentation complémentaire",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
b8f5f361-e37c-4efd-b411-4d6fad4e03ae,required_documents,RD-00600,en,document_name,"Original invoice, non-validation explanation, supplementary documentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
7ff43140-437d-4d69-a07f-77d8a47c1dac,required_documents,RD-00602,fr,document_name,"Licence internationale, assurance responsabilité civile, certification technique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
7e5b5192-88e0-4899-8050-a78545c66040,required_documents,RD-00603,en,document_name,"International license, civil liability insurance, technical certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
259bd42a-f31b-47b7-a352-c1ec9a370a8d,required_documents,RD-00605,fr,document_name,"Permis international, assurance artistes, programme détaillé",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
13d40305-e7ba-4e72-a803-43d3a9f7e1ac,required_documents,RD-00606,en,document_name,"International permit, artists insurance, detailed program",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a324dbae-7a71-453d-a71c-24835cfb9586,required_documents,RD-00608,fr,document_name,"Plan sécurité, permis municipaux, assurance responsabilité",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3c8b822e-9e45-446c-a173-20fc8cf4a8be,required_documents,RD-00609,en,document_name,"Security plan, municipal permits, liability insurance",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
8d691f5a-89c1-4fb5-a014-c4d7bd630738,required_documents,RD-00611,fr,document_name,"Liste participants, assurance groupe, programme représentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
0e9c0077-9699-4739-952e-6642aec37b23,required_documents,RD-00612,en,document_name,"Participant list, group insurance, performance program",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
7e654872-55c2-47e1-9641-b7af594d7ca7,required_documents,RD-00614,fr,document_name,"Liste personnel, assurance collective, plan scène",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
f4b1103f-1764-4801-878a-e839c689c492,required_documents,RD-00615,en,document_name,"Staff list, collective insurance, stage plan",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a061ac8b-f902-415d-8ecc-250f206c526b,required_documents,RD-00617,fr,document_name,"Plan logistique, assurance étendue, certification technique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
9c994e88-4371-459b-8d6a-824afb365eaa,required_documents,RD-00618,en,document_name,"Logistics plan, extended insurance, technical certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
620db6d3-00d4-4633-8caa-f6fc0ef6269b,required_documents,RD-00620,fr,document_name,"Visas artistes, assurance internationale, programme détaillé",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
89141c1b-ace8-4820-a292-e7f48771b1fe,required_documents,RD-00621,en,document_name,"Artist visas, international insurance, detailed program",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
2a247854-c760-4ad6-bf72-1c3fa006a1b1,required_documents,RD-00623,fr,document_name,"Documentation migratoire, assurance collective internationale, plan technique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
d7a3f429-da57-42aa-bc08-2b05ac41a32f,required_documents,RD-00624,en,document_name,"Migration documentation, international collective insurance, technical plan",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
fdcfbece-3e7f-4b26-9678-34a98941ce8e,required_documents,RD-00626,fr,document_name,"Plan logistique international, assurance globale, certifications techniques",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
75c0fbd0-bcbf-44c4-885f-30a9d007bfd9,required_documents,RD-00627,en,document_name,"International logistics plan, global insurance, technical certifications",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
f0d5071e-e8e1-44d3-8b3d-6c4ceb1f074a,required_documents,RD-00629,fr,document_name,"Plan gestion massive, assurances spéciales, certification infrastructure",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
b28a3564-0996-4d99-8abb-ede32a1edd46,required_documents,RD-00630,en,document_name,"Mass management plan, special insurance, infrastructure certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
e0889c1b-7acd-44d6-81d4-e464c1d6a071,required_documents,RD-00632,fr,document_name,"Licence projection, plan urgence, certification technique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
1590e56f-0b13-40f4-8dcb-5468075e6dbb,required_documents,RD-00633,en,document_name,"Exhibition license, emergency plan, technical certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
0685b954-6e24-47e9-9387-663fa837f84a,required_documents,RD-00635,fr,document_name,"Licence distribution, catalogue contenus, droits auteur",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
32e9c18b-c92f-4c48-84ec-267e979be2bd,required_documents,RD-00636,en,document_name,"Distribution license, content catalog, copyright",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a8872d53-ef60-49a3-af3c-fdd090d3e283,required_documents,RD-00638,fr,document_name,"Licence projection, catalogue autorisé, permis municipal",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
f8f035ea-7478-4d99-9b22-e6cac04efaf0,required_documents,RD-00639,en,document_name,"Projection license, authorized catalog, municipal permit",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
12adfa8e-7910-4192-a0f7-8b5566b0094b,required_documents,RD-00641,fr,document_name,"Registre local, inventaire vidéos, permis communal",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
497c4ce0-9770-42a2-b2c6-231f0ff8f669,required_documents,RD-00642,en,document_name,"Local registration, video inventory, community permit",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
2ac96fb7-84af-40f2-afbc-c8f7a5cd6032,required_documents,RD-00644,fr,document_name,"Licence distribution, catalogue produits, droits commerciaux",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3e0b3793-3fa9-469f-9e9e-4517254e4973,required_documents,RD-00645,en,document_name,"Distribution license, product catalog, commercial rights",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
9e5949d8-c7d1-49ab-ae4f-924502f0ad48,required_documents,RD-00647,fr,document_name,"Accréditation professionnelle, assurance équipement, certification technique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
5f6d7081-d0aa-4a27-9271-2c51c44613ba,required_documents,RD-00648,en,document_name,"Professional accreditation, equipment insurance, technical certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
0f3056b2-106a-445d-8460-328c0d796653,required_documents,RD-00650,fr,document_name,"Permis tournage, plan tournage, assurance production",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
d5a20acb-dcf8-48a7-8620-54dd2c0c8f3e,required_documents,RD-00651,en,document_name,"Shooting permit, filming plan, production insurance",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
85310805-4f75-4d1f-9a09-abfb22439fcd,required_documents,RD-00653,fr,document_name,"Licence commerciale, registre produits, certification original",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a04bfbff-2c90-4237-b95e-f357a2dbafc6,required_documents,RD-00654,en,document_name,"Commercial license, product registry, original certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
1e5907a3-c2fa-4564-bbe4-677d6a4f29a0,required_documents,RD-00656,fr,document_name,"Carte artiste, programme musical, assurance représentation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
962c6145-7b3c-4e6f-a56f-54ad9eecd4f4,required_documents,RD-00657,en,document_name,"Artist card, musical program, performance insurance",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
905be7f3-ac38-4df1-81e0-03809fe0d304,required_documents,RD-00659,fr,document_name,"Visa artiste, assurance internationale, programme détaillé",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3542db4d-41f1-453b-8b90-6f5ff99597dd,required_documents,RD-00660,en,document_name,"Artist visa, international insurance, detailed program",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
85eda1df-515e-4b26-9412-066d5ae489d4,required_documents,RD-00662,fr,document_name,"Licence commerciale, assurance équipements, certification professionnelle",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
a52a8e3d-c660-47d4-8843-c1e86409a090,required_documents,RD-00663,en,document_name,"Commercial license, equipment insurance, professional certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3960f251-a347-4c4d-80a5-1fa0d9d42316,required_documents,RD-00665,fr,document_name,"Identification professionnelle, permis mobile, assurance basique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
069c52f8-ee31-4724-994f-7213ffad458b,required_documents,RD-00666,en,document_name,"Professional ID, mobile permit, basic insurance",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
c89bcb77-f49f-47ce-b5a9-7bc9a88231ab,required_documents,RD-00668,fr,document_name,"Licence imprimerie, registre commercial, certification technique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
1f6d2cc2-e4fc-4887-9d5b-bf8cfb7ed923,required_documents,RD-00669,en,document_name,"Printing license, commercial registry, technical certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
5d2add15-15c8-4312-a75d-075285067a96,required_documents,RD-00671,fr,document_name,"Permis installation, design publicitaire, assurance responsabilité",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
3320fef5-10f4-448a-82f2-04b3a70f967d,required_documents,RD-00672,en,document_name,"Installation permit, advertising design, liability insurance",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
73ab232f-b2cb-41a0-bfed-65cb71767cbc,required_documents,RD-00674,fr,document_name,"Plan technique, permis urbanisme, assurance installation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
92da1a0c-941b-4c11-aa13-58665f0c0be9,required_documents,RD-00675,en,document_name,"Technical plan, urban permit, installation insurance",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
b24240c6-6ced-419d-8437-d85838d748a9,required_documents,RD-00677,fr,document_name,"Spécifications techniques, permis installation, certification sécurité",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
89d20283-736d-4ae1-90fb-ab827905a36e,required_documents,RD-00678,en,document_name,"Technical specifications, installation permit, safety certification",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
1904a459-a675-4ae5-b7d5-ce94a9077d32,required_documents,RD-00680,fr,document_name,"Design panneau, permis basique, fiche technique",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
41224ee9-783e-4f27-8e8d-34ba0d70cbf5,required_documents,RD-00681,en,document_name,"Panel design, basic permit, technical sheet",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
9e6de733-a730-4ca8-8cb6-832d4486233c,required_documents,RD-00683,fr,document_name,"Schéma panneau, autorisation basique, données techniques",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
4f8469dc-0742-40bc-87be-8aef1de3c675,required_documents,RD-00684,en,document_name,"Panel scheme, basic authorization, technical data",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
df572c16-e435-4b17-97f7-4a83d371b2f8,required_documents,RD-00686,fr,document_name,"Design basique, permis simple, spécifications",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
2af30796-5eae-4666-8619-d32a743a0d27,required_documents,RD-00687,en,document_name,"Basic design, simple permit, specifications",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
b6095412-f5f0-4696-ab20-df7fbb64876c,required_documents,RD-00689,fr,document_name,"Format panneau, permis réduit, données installation",False,2025-09-29T11:18:34.892417Z,2025-09-29T11:18:34.892417Z
